id,code,name,note,account_type,reconcile,chart_template_id:id
account_template_41203000005,4.1.2.03.000005,(-) PIS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41203000006,4.1.2.03.000006,(-) CONTRIBUIÇÃO SOCIAL,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41203000007,4.1.2.03.000007,(-) IMPOSTO DE RENDA,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41203000008,4.1.2.03.000008,(-) SIMPLES NACIONAL,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41203000009,4.1.2.03.000009,(-) SUBSTITUIÇÃO TRIBUTÁRIA,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41203000010,4.1.2.03.000010,(-) REFIS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41203000011,4.1.2.03.000011,(-) FIA,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41203000012,4.1.2.03.000012,(-) INSS RECEITA BRUTA,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41301000001,4.1.3.01.000001,JUROS DE APLICAÇÕES,,income_other,0,l10n_br_coa_saveincloud_chart_template
account_template_41301000002,4.1.3.01.000002,JUROS ATIVOS,,income_other,0,l10n_br_coa_saveincloud_chart_template
account_template_41301000003,4.1.3.01.000003,DESCONTOS FINANCEIROS OBTIDOS,,income_other,0,l10n_br_coa_saveincloud_chart_template
account_template_41301000004,4.1.3.01.000004,JUROS SOBRE O CAPITAL PRÓPRIO,,income_other,0,l10n_br_coa_saveincloud_chart_template
account_template_41301000005,4.1.3.01.000005,MULTAS ATIVAS,,income_other,0,l10n_br_coa_saveincloud_chart_template
account_template_41301000007,4.1.3.01.000007,PIS S/REC. FINANCEIRA,,income_other,0,l10n_br_coa_saveincloud_chart_template
account_template_41301000008,4.1.3.01.000008,COFINS S/REC. FINANCEIRA,,income_other,0,l10n_br_coa_saveincloud_chart_template
account_template_41302000001,4.1.3.02.000001,VARIAÇÕES MONETÁRIAS ATIVAS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41302000002,4.1.3.02.000002,VARIAÇÕES CAMBIAIS PASSIVAS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41501000001,4.1.5.01.000001,ALUGUÉIS E ARRENDAMENTOS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41501000002,4.1.5.01.000002,VENDAS ACESSÓRIAS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41501000003,4.1.5.01.000003,RECEITA DE EQUIVALÊNCIA PATRIMONIAL,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41501000004,4.1.5.01.000004,DIVIDENDOS E LUCROS RECEBIDOS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41501000005,4.1.5.01.000005,AMORTIZAÇÃO DE DESÁGIO,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_41501000006,4.1.5.01.000006,OUTRAS RECEITAS,,income_other,0,l10n_br_coa_saveincloud_chart_template
account_template_42101000001,4.2.1.01.000001,LUCROS NA ALIENAÇÃO DE PART. EM COLIGADA,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_42102000001,4.2.1.02.000001,LUCROS NA ALIENAÇÃO DE IMÓVEIS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_42102000002,4.2.1.02.000002,LUCROS NA ALIENAÇÃO DE MÓVEIS E UTENS.,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_42102000003,4.2.1.02.000003,LUCROS NA ALIEN. DE MÁQ. EQUIP. FERRAMEN,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_42102000004,4.2.1.02.000004,LUCROS NA ALIENAÇÃO DE VEÍCULOS,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_42103000002,4.2.1.03.000002,SINISTROS COM IMOBILIZADO,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_51101000001,5.1.1.01.000001,RESULTADO DO EXERCÍCIO,,income,0,l10n_br_coa_saveincloud_chart_template
account_template_51101000002,5.1.1.01.000002,GANHOS/PERDAS NA ALIENAÇÃO DE IMOB.,,income,0,l10n_br_coa_saveincloud_chart_template
